traffic_monthly,Bounce Rate,Conversion Rate,avg_converted,avg_total_ads
,66.66%,,0.02523886203220195,0
,52.49%,,0.02523886203220195,0
,38.91%,,0.02523886203220195,0
,53.22%,,0.02523886203220195,0
,41.35%,,0.02523886203220195,0
,38.70%,,0.02523886203220195,0
,21.75%,,0.02523886203220195,0
,41.97%,,0.02523886203220195,0
,53.02%,,0.02523886203220195,0
,48.91%,,0.02523886203220195,0
,48.34%,,0.02523886203220195,0
,67.51%,,0.02523886203220195,0
,19.86%,,0.02523886203220195,0
,42.91%,,0.02523886203220195,0
,47.03%,,0.02523886203220195,0
,50.78%,,0.02523886203220195,0
,54.58%,,0.02523886203220195,0
,56.28%,,0.02523886203220195,0
,45.56%,,0.02523886203220195,0
,47.87%,,0.02523886203220195,0
,66.27%,,0.02523886203220195,0
,42.82%,,0.02523886203220195,0
,54.03%,,0.02523886203220195,0
,12.06%,,0.02523886203220195,0
,39.92%,,0.02523886203220195,0
,31.17%,,0.02523886203220195,0
,38.26%,,0.02523886203220195,0
,49.49%,,0.02523886203220195,0
,65.63%,,0.02523886203220195,0
,59.01%,,0.02523886203220195,0
,72.34%,,0.02523886203220195,0
,37.32%,,0.02523886203220195,0
,80.32%,,0.02523886203220195,0
,47.40%,,0.02523886203220195,0
,47.23%,,0.02523886203220195,0
,60.26%,,0.02523886203220195,0
,34.78%,,0.02523886203220195,0
,77.60%,,0.02523886203220195,0
,47.09%,,0.02523886203220195,0
,38.11%,,0.02523886203220195,0
,47.78%,,0.02523886203220195,0
,30.86%,,0.02523886203220195,0
,69.59%,,0.02523886203220195,0
,74.57%,,0.02523886203220195,0
,41%,,0.02523886203220195,0
,33.53%,,0.02523886203220195,0
,56.59%,,0.02523886203220195,0
,58.20%,,0.02523886203220195,0
,48.70%,,0.02523886203220195,0
,69.94%,,0.02523886203220195,0
,73.39%,,0.02523886203220195,0
,47.81%,,0.02523886203220195,0
,36.88%,,0.02523886203220195,0
,55.73%,,0.02523886203220195,0
,28.62%,,0.02523886203220195,0
,83.42%,,0.02523886203220195,0
,66.33%,,0.02523886203220195,0
,44.94%,,0.02523886203220195,0
,45.84%,,0.02523886203220195,0
,35.15%,,0.02523886203220195,0
,40.31%,,0.02523886203220195,0
,12.75%,,0.02523886203220195,0
,46.12%,,0.02523886203220195,0
,53.14%,,0.02523886203220195,0
,61.55%,,0.02523886203220195,0
,35.34%,,0.02523886203220195,0
,44.68%,,0.02523886203220195,0
,59.09%,,0.02523886203220195,0
,16.94%,,0.02523886203220195,0
,53.64%,,0.02523886203220195,0
,36.81%,,0.02523886203220195,0
,45.28%,,0.02523886203220195,0
,33.75%,,0.02523886203220195,0
,52.92%,,0.02523886203220195,0
,37.72%,,0.02523886203220195,0
,23.23%,,0.02523886203220195,0
,32.01%,,0.02523886203220195,0
,45.13%,,0.02523886203220195,0
,44.34%,,0.02523886203220195,0
,45.10%,,0.02523886203220195,0
,61.45%,,0.02523886203220195,0
,69.13%,,0.02523886203220195,0
,25.22%,,0.02523886203220195,0
,71.66%,,0.02523886203220195,0
,63.64%,,0.02523886203220195,0
,29.51%,,0.02523886203220195,0
,73.77%,,0.02523886203220195,0
,43.82%,,0.02523886203220195,0
,29.46%,,0.02523886203220195,0
,26.83%,,0.02523886203220195,0
,49.26%,,0.02523886203220195,0
,24.92%,,0.02523886203220195,0
,53.52%,,0.02523886203220195,0
,61.74%,,0.02523886203220195,0
,49.25%,,0.02523886203220195,0
,55.29%,,0.02523886203220195,0
,43.15%,,0.02523886203220195,0
,57.22%,,0.02523886203220195,0
,18.22%,,0.02523886203220195,0
,37.77%,,0.02523886203220195,0
,55.46%,,0.02523886203220195,0
,83.86%,,0.02523886203220195,0
,16.17%,,0.02523886203220195,0
,47.17%,,0.02523886203220195,0
,68.49%,,0.02523886203220195,0
,56.24%,,0.02523886203220195,0
,32.93%,,0.02523886203220195,0
,59.77%,,0.02523886203220195,0
,70.48%,,0.02523886203220195,0
,62.03%,,0.02523886203220195,0
,50.56%,,0.02523886203220195,0
,66.89%,,0.02523886203220195,0
,45.40%,,0.02523886203220195,0
,63.99%,,0.02523886203220195,0
,43.29%,,0.02523886203220195,0
,49.98%,,0.02523886203220195,0
,63.03%,,0.02523886203220195,0
,55.36%,,0.02523886203220195,0
,45.85%,,0.02523886203220195,0
,77.48%,,0.02523886203220195,0
,65.84%,,0.02523886203220195,0
,58.96%,,0.02523886203220195,0
,36.24%,,0.02523886203220195,0
,46.40%,,0.02523886203220195,0
,48.92%,,0.02523886203220195,0
,74.50%,,0.02523886203220195,0
,76.34%,,0.02523886203220195,0
,40.16%,,0.02523886203220195,0
,32.11%,,0.02523886203220195,0
,43.34%,,0.02523886203220195,0
,56.55%,,0.02523886203220195,0
,37.13%,,0.02523886203220195,0
,42.84%,,0.02523886203220195,0
,51%,,0.02523886203220195,0
,51.70%,,0.02523886203220195,0
,47.78%,,0.02523886203220195,0
,47.07%,,0.02523886203220195,0
,38.09%,,0.02523886203220195,0
,47.77%,,0.02523886203220195,0
,60.03%,,0.02523886203220195,0
,38.65%,,0.02523886203220195,0
,54.18%,,0.02523886203220195,0
,42.99%,,0.02523886203220195,0
,48.06%,,0.02523886203220195,0
,49.94%,,0.02523886203220195,0
,40.90%,,0.02523886203220195,0
,47.29%,,0.02523886203220195,0
,59.57%,,0.02523886203220195,0
,53.25%,,0.02523886203220195,0
,67.62%,,0.02523886203220195,0
,46.67%,,0.02523886203220195,0
,42.15%,,0.02523886203220195,0
,32.27%,,0.02523886203220195,0
,37.12%,,0.02523886203220195,0
,67.29%,,0.02523886203220195,0
,60.71%,,0.02523886203220195,0
,46.24%,,0.02523886203220195,0
,33.51%,,0.02523886203220195,0
,42.80%,,0.02523886203220195,0
,65.06%,,0.02523886203220195,0
,40.95%,,0.02523886203220195,0
,67.56%,,0.02523886203220195,0
,61.53%,,0.02523886203220195,0
,43.15%,,0.02523886203220195,0
,41.78%,,0.02523886203220195,0
,58.29%,,0.02523886203220195,0
,68.78%,,0.02523886203220195,0
,63.17%,,0.02523886203220195,0
,64.97%,,0.02523886203220195,0
,58.98%,,0.02523886203220195,0
,38.35%,,0.02523886203220195,0
,47.44%,,0.02523886203220195,0
,48.31%,,0.02523886203220195,0
,36.48%,,0.02523886203220195,0
,21.28%,,0.02523886203220195,0
,43.12%,,0.02523886203220195,0
,49.41%,,0.02523886203220195,0
,44.64%,,0.02523886203220195,0
,60.14%,,0.02523886203220195,0
,34.99%,,0.02523886203220195,0
,76.36%,,0.02523886203220195,0
,69.48%,,0.02523886203220195,0
,31.51%,,0.02523886203220195,0
,58.36%,,0.02523886203220195,0
,42.72%,,0.02523886203220195,0
,60.73%,,0.02523886203220195,0
,50.15%,,0.02523886203220195,0
,53.82%,,0.02523886203220195,0
,44.09%,,0.02523886203220195,0
,61.76%,,0.02523886203220195,0
,41.93%,,0.02523886203220195,0
,7.02%,,0.02523886203220195,0
,66.75%,,0.02523886203220195,0
,38.09%,,0.02523886203220195,0
,40.33%,,0.02523886203220195,0
,47.56%,,0.02523886203220195,0
,50.80%,,0.02523886203220195,0
,73.20%,,0.02523886203220195,0
,41.23%,,0.02523886203220195,0
,57.75%,,0.02523886203220195,0
,61.45%,,0.02523886203220195,0
,51.96%,,0.02523886203220195,0
,67.53%,,0.02523886203220195,0
,35.42%,,0.02523886203220195,0
,26.38%,,0.02523886203220195,0
,19.47%,,0.02523886203220195,0
,57.98%,,0.02523886203220195,0
,19.71%,,0.02523886203220195,0
,65.53%,,0.02523886203220195,0
,35.37%,,0.02523886203220195,0
,51.72%,,0.02523886203220195,0
,53.31%,,0.02523886203220195,0
,16.96%,,0.02523886203220195,0
,46.65%,,0.02523886203220195,0
,34.46%,,0.02523886203220195,0
,48.46%,,0.02523886203220195,0
,55.47%,,0.02523886203220195,0
,65.11%,,0.02523886203220195,0
,72.16%,,0.02523886203220195,0
,47.67%,,0.02523886203220195,0
,19.67%,,0.02523886203220195,0
,21.39%,,0.02523886203220195,0
,47.46%,,0.02523886203220195,0
,31.97%,,0.02523886203220195,0
,31.29%,,0.02523886203220195,0
,36.60%,,0.02523886203220195,0
,11.02%,,0.02523886203220195,0
,34.53%,,0.02523886203220195,0
,26.58%,,0.02523886203220195,0
,29.78%,,0.02523886203220195,0
,62.90%,,0.02523886203220195,0
,45%,,0.02523886203220195,0
,34.46%,,0.02523886203220195,0
,55.17%,,0.02523886203220195,0
,31.89%,,0.02523886203220195,0
,61.68%,,0.02523886203220195,0
,45.46%,,0.02523886203220195,0
,47.38%,,0.02523886203220195,0
,46.50%,,0.02523886203220195,0
,13.05%,,0.02523886203220195,0
,48.37%,,0.02523886203220195,0
,37.42%,,0.02523886203220195,0
,37.22%,,0.02523886203220195,0
,81.95%,,0.02523886203220195,0
,42.96%,,0.02523886203220195,0
,10.37%,,0.02523886203220195,0
,57.26%,,0.02523886203220195,0
,53.40%,,0.02523886203220195,0
,24.36%,,0.02523886203220195,0
,18.51%,,0.02523886203220195,0
,24.47%,,0.02523886203220195,0
,54.15%,,0.02523886203220195,0
,42.89%,,0.02523886203220195,0
,60.88%,,0.02523886203220195,0
,44.73%,,0.02523886203220195,0
,71.07%,,0.02523886203220195,0
,46.43%,,0.02523886203220195,0
,65.78%,,0.02523886203220195,0
,69.45%,,0.02523886203220195,0
,71.68%,,0.02523886203220195,0
,59.90%,,0.02523886203220195,0
,79.10%,,0.02523886203220195,0
,47.41%,,0.02523886203220195,0
,75.57%,,0.02523886203220195,0
,51.72%,,0.02523886203220195,0
,51.14%,,0.02523886203220195,0
,67.46%,,0.02523886203220195,0
,70.24%,,0.02523886203220195,0
,71.49%,,0.02523886203220195,0
,70.87%,,0.02523886203220195,0
,52.98%,,0.02523886203220195,0
,66.16%,,0.02523886203220195,0
,75.03%,,0.02523886203220195,0
,5.61%,,0.02523886203220195,0
,69.66%,,0.02523886203220195,0
,37.28%,,0.02523886203220195,0
,82.51%,,0.02523886203220195,0
,63.99%,,0.02523886203220195,0
,59.47%,,0.02523886203220195,0
,84.39%,,0.02523886203220195,0
,13.85%,,0.02523886203220195,0
,66.05%,,0.02523886203220195,0
,75.65%,,0.02523886203220195,0
,77.18%,,0.02523886203220195,0
,70.15%,,0.02523886203220195,0
,68.41%,,0.02523886203220195,0
,73.34%,,0.02523886203220195,0
,70.70%,,0.02523886203220195,0
,39.04%,,0.02523886203220195,0
,64.35%,,0.02523886203220195,0
,67.62%,,0.02523886203220195,0
,36.55%,,0.02523886203220195,0
,63.47%,,0.02523886203220195,0
,57.59%,,0.02523886203220195,0
,73.99%,,0.02523886203220195,0
,72.59%,,0.02523886203220195,0
,36.92%,,0.02523886203220195,0
,66.22%,,0.02523886203220195,0
,73.70%,,0.02523886203220195,0
,74.13%,,0.02523886203220195,0
,87.13%,,0.02523886203220195,0
,67.11%,,0.02523886203220195,0
,54.62%,,0.02523886203220195,0
,37.66%,,0.02523886203220195,0
,58.85%,,0.02523886203220195,0
,46.03%,,0.02523886203220195,0
,50.49%,,0.02523886203220195,0
,51.73%,,0.02523886203220195,0
,37.17%,,0.02523886203220195,0
,44.28%,,0.02523886203220195,0
,44.35%,,0.02523886203220195,0
,38.16%,,0.02523886203220195,0
,64.18%,,0.02523886203220195,0
,39.06%,,0.02523886203220195,0
,60.93%,,0.02523886203220195,0
,36.41%,,0.02523886203220195,0
,14.75%,,0.02523886203220195,0
,45.10%,,0.02523886203220195,0
,41.15%,,0.02523886203220195,0
,49.61%,,0.02523886203220195,0
,52.65%,,0.02523886203220195,0
,89.42%,,0.02523886203220195,0
,53.35%,,0.02523886203220195,0
,30.27%,,0.02523886203220195,0
,46.95%,,0.02523886203220195,0
,40.95%,,0.02523886203220195,0
,32.87%,,0.02523886203220195,0
,44.25%,,0.02523886203220195,0
,37.66%,,0.02523886203220195,0
,79.43%,,0.02523886203220195,0
,51.26%,,0.02523886203220195,0
,41.43%,,0.02523886203220195,0
,28.65%,,0.02523886203220195,0
,31.88%,,0.02523886203220195,0
,53.37%,,0.02523886203220195,0
,46.32%,,0.02523886203220195,0
,45.92%,,0.02523886203220195,0
,26.26%,,0.02523886203220195,0
,53.06%,,0.02523886203220195,0
,37.95%,,0.02523886203220195,0
,40.25%,,0.02523886203220195,0
,20.45%,,0.02523886203220195,0
,34%,,0.02523886203220195,0
,41.07%,,0.02523886203220195,0
,56.91%,,0.02523886203220195,0
,49.02%,,0.02523886203220195,0
,47.12%,,0.02523886203220195,0
,44.42%,,0.02523886203220195,0
,44.09%,,0.02523886203220195,0
,93.11%,,0.02523886203220195,0
,77.40%,,0.02523886203220195,0
,53.58%,,0.02523886203220195,0
,48.05%,,0.02523886203220195,0
,18.21%,,0.02523886203220195,0
,27.23%,,0.02523886203220195,0
,61.73%,,0.02523886203220195,0
,35.83%,,0.02523886203220195,0
,56.43%,,0.02523886203220195,0
,47.79%,,0.02523886203220195,0
,50.65%,,0.02523886203220195,0
,68.58%,,0.02523886203220195,0
,59.40%,,0.02523886203220195,0
,61.07%,,0.02523886203220195,0
,31.48%,,0.02523886203220195,0
,34.50%,,0.02523886203220195,0
,56.36%,,0.02523886203220195,0
,44.41%,,0.02523886203220195,0
,40.99%,,0.02523886203220195,0
,46.91%,,0.02523886203220195,0
,52.84%,,0.02523886203220195,0
,51.45%,,0.02523886203220195,0
,27.92%,,0.02523886203220195,0
,53.94%,,0.02523886203220195,0
,46.43%,,0.02523886203220195,0
,59.17%,,0.02523886203220195,0
,33.13%,,0.02523886203220195,0
,55.70%,,0.02523886203220195,0
,70.04%,,0.02523886203220195,0
,45.88%,,0.02523886203220195,0
,33.84%,,0.02523886203220195,0
,54.92%,,0.02523886203220195,0
,71.73%,,0.02523886203220195,0
,59.95%,,0.02523886203220195,0
,42.92%,,0.02523886203220195,0
,28.86%,,0.02523886203220195,0
,43.53%,,0.02523886203220195,0
,51.93%,,0.02523886203220195,0
,52.65%,,0.02523886203220195,0
,33.88%,,0.02523886203220195,0
,45.65%,,0.02523886203220195,0
,36.60%,,0.02523886203220195,0
,38.61%,,0.02523886203220195,0
,43.59%,,0.02523886203220195,0
,70.83%,,0.02523886203220195,0
,48.02%,,0.02523886203220195,0
,29.87%,,0.02523886203220195,0
,61.64%,,0.02523886203220195,0
,38.42%,,0.02523886203220195,0
,63.82%,,0.02523886203220195,0
,50.02%,,0.02523886203220195,0
,72.86%,,0.02523886203220195,0
,36.30%,,0.02523886203220195,0
,51.41%,,0.02523886203220195,0
,19.38%,,0.02523886203220195,0
,39.71%,,0.02523886203220195,0
,85.39%,,0.02523886203220195,0
,38.41%,,0.02523886203220195,0
,37.85%,,0.02523886203220195,0
,41.25%,,0.02523886203220195,0
,41.73%,,0.02523886203220195,0
,37.21%,,0.02523886203220195,0
,35.34%,,0.02523886203220195,0
,50.71%,,0.02523886203220195,0
,41.50%,,0.02523886203220195,0
,60.16%,,0.02523886203220195,0
,47.39%,,0.02523886203220195,0
,32.63%,,0.02523886203220195,0
,37.52%,,0.02523886203220195,0
,57.63%,,0.02523886203220195,0
,38.86%,,0.02523886203220195,0
,48.94%,,0.02523886203220195,0
,53.61%,,0.02523886203220195,0
,35%,,0.02523886203220195,0
,46.16%,,0.02523886203220195,0
,49.42%,,0.02523886203220195,0
,37.23%,,0.02523886203220195,0
,22.42%,,0.02523886203220195,0
,50.31%,,0.02523886203220195,0
,43.77%,,0.02523886203220195,0
,39.83%,,0.02523886203220195,0
,51.95%,,0.02523886203220195,0
,37.20%,,0.02523886203220195,0
,47.09%,,0.02523886203220195,0
,51.50%,,0.02523886203220195,0
,41.89%,,0.02523886203220195,0
,32.40%,,0.02523886203220195,0
,49.48%,,0.02523886203220195,0
,49.72%,,0.02523886203220195,0
,56.09%,,0.02523886203220195,0
,61.58%,,0.02523886203220195,0
,44.40%,,0.02523886203220195,0
,42.06%,,0.02523886203220195,0
,45.52%,,0.02523886203220195,0
,79.27%,,0.02523886203220195,0
,47.66%,,0.02523886203220195,0
,32.93%,,0.02523886203220195,0
,24.96%,,0.02523886203220195,0
,61.22%,,0.02523886203220195,0
,44.38%,,0.02523886203220195,0
,54.23%,,0.02523886203220195,0
,39.89%,,0.02523886203220195,0
,35.10%,,0.02523886203220195,0
,22.15%,,0.02523886203220195,0
,70.57%,,0.02523886203220195,0
,50.89%,,0.02523886203220195,0
,28.55%,,0.02523886203220195,0
,51.67%,,0.02523886203220195,0
,3.45%,,0.02523886203220195,0
,63.60%,,0.02523886203220195,0
,42.73%,,0.02523886203220195,0
,51.59%,,0.02523886203220195,0
,15.42%,,0.02523886203220195,0
,42.67%,,0.02523886203220195,0
,48.86%,,0.02523886203220195,0
,42.50%,,0.02523886203220195,0
,55.39%,,0.02523886203220195,0
,55.27%,,0.02523886203220195,0
,47.02%,,0.02523886203220195,0
,66.37%,,0.02523886203220195,0
,43.17%,,0.02523886203220195,0
,44.15%,,0.02523886203220195,0
,60.89%,,0.02523886203220195,0
,57.12%,,0.02523886203220195,0
,44.38%,,0.02523886203220195,0
,50.56%,,0.02523886203220195,0
,30.93%,,0.02523886203220195,0
,31.29%,,0.02523886203220195,0
,41.87%,,0.02523886203220195,0
,45.35%,,0.02523886203220195,0
,45.62%,,0.02523886203220195,0
,53.98%,,0.02523886203220195,0
,52.69%,,0.02523886203220195,0
,51.50%,,0.02523886203220195,0
,60.73%,,0.02523886203220195,0
,47.02%,,0.02523886203220195,0
,53.94%,,0.02523886203220195,0
,62.13%,,0.02523886203220195,0
,48.63%,,0.02523886203220195,0
,47.81%,,0.02523886203220195,0
,58.56%,,0.02523886203220195,0
,44.14%,,0.02523886203220195,0
,29.96%,,0.02523886203220195,0
,33.83%,,0.02523886203220195,0
,53.70%,,0.02523886203220195,0
,37.39%,,0.02523886203220195,0
,25.20%,,0.02523886203220195,0
,54.73%,,0.02523886203220195,0
,22.18%,,0.02523886203220195,0
,50.43%,,0.02523886203220195,0
,52.29%,,0.02523886203220195,0
,40.78%,,0.02523886203220195,0
,49.34%,,0.02523886203220195,0
,52.85%,,0.02523886203220195,0
,19.85%,,0.02523886203220195,0
,35.59%,,0.02523886203220195,0
,50.87%,,0.02523886203220195,0
,15.30%,,0.02523886203220195,0
,63.72%,,0.02523886203220195,0
,16.24%,,0.02523886203220195,0
,34.28%,,0.02523886203220195,0
,10.13%,,0.02523886203220195,0
,40.60%,,0.02523886203220195,0
,42.53%,,0.02523886203220195,0
,33.25%,,0.02523886203220195,0
,23.58%,,0.02523886203220195,0
,50.25%,,0.02523886203220195,0
,43.33%,,0.02523886203220195,0
,17.10%,,0.02523886203220195,0
,38.64%,,0.02523886203220195,0
,23.83%,,0.02523886203220195,0
,39.69%,,0.02523886203220195,0
,58.66%,,0.02523886203220195,0
,12.62%,,0.02523886203220195,0
,54.03%,,0.02523886203220195,0
,43.85%,,0.02523886203220195,0
,23.03%,,0.02523886203220195,0
,48.72%,,0.02523886203220195,0
,20.48%,,0.02523886203220195,0
,31.79%,,0.02523886203220195,0
,43.12%,,0.02523886203220195,0
,49.42%,,0.02523886203220195,0
,49.15%,,0.02523886203220195,0
,38.76%,,0.02523886203220195,0
,33.84%,,0.02523886203220195,0
,29.66%,,0.02523886203220195,0
,47.36%,,0.02523886203220195,0
,47.64%,,0.02523886203220195,0
,39.80%,,0.02523886203220195,0
,20.98%,,0.02523886203220195,0
,62.14%,,0.02523886203220195,0
,60.93%,,0.02523886203220195,0
,63.78%,,0.02523886203220195,0
,16.84%,,0.02523886203220195,0
,18.20%,,0.02523886203220195,0
,61.95%,,0.02523886203220195,0
,63.26%,,0.02523886203220195,0
,43.31%,,0.02523886203220195,0
,22.37%,,0.02523886203220195,0
,28.31%,,0.02523886203220195,0
,43.27%,,0.02523886203220195,0
,40.14%,,0.02523886203220195,0
,42.55%,,0.02523886203220195,0
,45.92%,,0.02523886203220195,0
,40.82%,,0.02523886203220195,0
,28.83%,,0.02523886203220195,0
,22.09%,,0.02523886203220195,0
,32.48%,,0.02523886203220195,0
,37.41%,,0.02523886203220195,0
,27.75%,,0.02523886203220195,0
,33.36%,,0.02523886203220195,0
,33.65%,,0.02523886203220195,0
,33.06%,,0.02523886203220195,0
,54.27%,,0.02523886203220195,0
,20.08%,,0.02523886203220195,0
,25.81%,,0.02523886203220195,0
,30.19%,,0.02523886203220195,0
,28.93%,,0.02523886203220195,0
,37.02%,,0.02523886203220195,0
,82.75%,,0.02523886203220195,0
,29.51%,,0.02523886203220195,0
,29.84%,,0.02523886203220195,0
,27.27%,,0.02523886203220195,0
,33.22%,,0.02523886203220195,0
,30.14%,,0.02523886203220195,0
,38.57%,,0.02523886203220195,0
,45.78%,,0.02523886203220195,0
,28.49%,,0.02523886203220195,0
,42.15%,,0.02523886203220195,0
,41.28%,,0.02523886203220195,0
,43.51%,,0.02523886203220195,0
,18.70%,,0.02523886203220195,0
,36.82%,,0.02523886203220195,0
,39.41%,,0.02523886203220195,0
,44.67%,,0.02523886203220195,0
,39.09%,,0.02523886203220195,0
,52.71%,,0.02523886203220195,0
,36.66%,,0.02523886203220195,0
,25.42%,,0.02523886203220195,0
,35.16%,,0.02523886203220195,0
,38.90%,,0.02523886203220195,0
,36.26%,,0.02523886203220195,0
,28.03%,,0.02523886203220195,0
,28.08%,,0.02523886203220195,0
,28.43%,,0.02523886203220195,0
,31.47%,,0.02523886203220195,0
,23.36%,,0.02523886203220195,0
,26.62%,,0.02523886203220195,0
,27.72%,,0.02523886203220195,0
,24.84%,,0.02523886203220195,0
,32.36%,,0.02523886203220195,0
,25.39%,,0.02523886203220195,0
,37.84%,,0.02523886203220195,0
,32.12%,,0.02523886203220195,0
,26.48%,,0.02523886203220195,0
,46.26%,,0.02523886203220195,0
,31.13%,,0.02523886203220195,0
,41.79%,,0.02523886203220195,0
,41.50%,,0.02523886203220195,0
,58.54%,,0.02523886203220195,0
,27.64%,,0.02523886203220195,0
,18.66%,,0.02523886203220195,0
,47.86%,,0.02523886203220195,0
,48.97%,,0.02523886203220195,0
,38.39%,,0.02523886203220195,0
,69.13%,,0.02523886203220195,0
,53.42%,,0.02523886203220195,0
,60.13%,,0.02523886203220195,0
,41.14%,,0.02523886203220195,0
,41.17%,,0.02523886203220195,0
,34.36%,,0.02523886203220195,0
,40.06%,,0.02523886203220195,0
,51.22%,,0.02523886203220195,0
,30.24%,,0.02523886203220195,0
,28.23%,,0.02523886203220195,0
,45.73%,,0.02523886203220195,0
,51.92%,,0.02523886203220195,0
,30.50%,,0.02523886203220195,0
,28.86%,,0.02523886203220195,0
,7.86%,,0.02523886203220195,0
,45.47%,,0.02523886203220195,0
,41.74%,,0.02523886203220195,0
,47.92%,,0.02523886203220195,0
,36.91%,,0.02523886203220195,0
,50.20%,,0.02523886203220195,0
,52.51%,,0.02523886203220195,0
,61.22%,,0.02523886203220195,0
,69.26%,,0.02523886203220195,0
,43.77%,,0.02523886203220195,0
,42.47%,,0.02523886203220195,0
,43.75%,,0.02523886203220195,0
,68.32%,,0.02523886203220195,0
,49.06%,,0.02523886203220195,0
,44.09%,,0.02523886203220195,0
,45.30%,,0.02523886203220195,0
,53.52%,,0.02523886203220195,0
,56.37%,,0.02523886203220195,0
,56.05%,,0.02523886203220195,0
,35.83%,,0.02523886203220195,0
,50.57%,,0.02523886203220195,0
,55.99%,,0.02523886203220195,0
,12.07%,,0.02523886203220195,0
,33.85%,,0.02523886203220195,0
,44.79%,,0.02523886203220195,0
,36.77%,,0.02523886203220195,0
,31.57%,,0.02523886203220195,0
,55.40%,,0.02523886203220195,0
,60.30%,,0.02523886203220195,0
,26.84%,,0.02523886203220195,0
,6.62%,,0.02523886203220195,0
,35.84%,,0.02523886203220195,0
,27.45%,,0.02523886203220195,0
,45.93%,,0.02523886203220195,0
,11.38%,,0.02523886203220195,0
,45.47%,,0.02523886203220195,0
,64.79%,,0.02523886203220195,0
,38.81%,,0.02523886203220195,0
,49.57%,,0.02523886203220195,0
,31.60%,,0.02523886203220195,0
,45.64%,,0.02523886203220195,0
,54.42%,,0.02523886203220195,0
,41.02%,,0.02523886203220195,0
,51.47%,,0.02523886203220195,0
,59.40%,,0.02523886203220195,0
,48.54%,,0.02523886203220195,0
,42.70%,,0.02523886203220195,0
,41.91%,,0.02523886203220195,0
,40.06%,,0.02523886203220195,0
,43.94%,,0.02523886203220195,0
,42.28%,,0.02523886203220195,0
,46.99%,,0.02523886203220195,0
,48.29%,,0.02523886203220195,0
,48.87%,,0.02523886203220195,0
,52.62%,,0.02523886203220195,0
,34.85%,,0.02523886203220195,0
,26.21%,,0.02523886203220195,0
,26.65%,,0.02523886203220195,0
,46.95%,,0.02523886203220195,0
,30.29%,,0.02523886203220195,0
,33.78%,,0.02523886203220195,0
,16.70%,,0.02523886203220195,0
,42.32%,,0.02523886203220195,0
,44.27%,,0.02523886203220195,0
,73.45%,,0.02523886203220195,0
,40.02%,,0.02523886203220195,0
,30.74%,,0.02523886203220195,0
,63.80%,,0.02523886203220195,0
,46.59%,,0.02523886203220195,0
,13.18%,,0.02523886203220195,0
,44.78%,,0.02523886203220195,0
,39.17%,,0.02523886203220195,0
,38.36%,,0.02523886203220195,0
,37.04%,,0.02523886203220195,0
,50.73%,,0.02523886203220195,0
,32.48%,,0.02523886203220195,0
,45.35%,,0.02523886203220195,0
,56.52%,,0.02523886203220195,0
,48.63%,,0.02523886203220195,0
,19.48%,,0.02523886203220195,0
,52.01%,,0.02523886203220195,0
,54.70%,,0.02523886203220195,0
,57.26%,,0.02523886203220195,0
,46.33%,,0.02523886203220195,0
,46.39%,,0.02523886203220195,0
,40.28%,,0.02523886203220195,0
,51.01%,,0.02523886203220195,0
,46.51%,,0.02523886203220195,0
,46.73%,,0.02523886203220195,0
,48.09%,,0.02523886203220195,0
,48.38%,,0.02523886203220195,0
,42.58%,,0.02523886203220195,0
,52.65%,,0.02523886203220195,0
,63%,,0.02523886203220195,0
,62.47%,,0.02523886203220195,0
,51.40%,,0.02523886203220195,0
,46.41%,,0.02523886203220195,0
,56.31%,,0.02523886203220195,0
,59.47%,,0.02523886203220195,0
,54.90%,,0.02523886203220195,0
,90.24%,,0.02523886203220195,0
,42.99%,,0.02523886203220195,0
,40.44%,,0.02523886203220195,0
,52.31%,,0.02523886203220195,0
,54.93%,,0.02523886203220195,0
,32.37%,,0.02523886203220195,0
,44.28%,,0.02523886203220195,0
,71.09%,,0.02523886203220195,0
,67.02%,,0.02523886203220195,0
,52.93%,,0.02523886203220195,0
,64.66%,,0.02523886203220195,0
,55.55%,,0.02523886203220195,0
,44.42%,,0.02523886203220195,0
,32.91%,,0.02523886203220195,0
,27%,,0.02523886203220195,0
,56.56%,,0.02523886203220195,0
,39.81%,,0.02523886203220195,0
,48.59%,,0.02523886203220195,0
,47.78%,,0.02523886203220195,0
,37.19%,,0.02523886203220195,0
,52.30%,,0.02523886203220195,0
,30.90%,,0.02523886203220195,0
,53.78%,,0.02523886203220195,0
,43.09%,,0.02523886203220195,0
,41.60%,,0.02523886203220195,0
,36.14%,,0.02523886203220195,0
,27.84%,,0.02523886203220195,0
,43.82%,,0.02523886203220195,0
,40.53%,,0.02523886203220195,0
,32.08%,,0.02523886203220195,0
,28.82%,,0.02523886203220195,0
,40.79%,,0.02523886203220195,0
,37.22%,,0.02523886203220195,0
,29.71%,,0.02523886203220195,0
,32.25%,,0.02523886203220195,0
,29.66%,,0.02523886203220195,0
,35.40%,,0.02523886203220195,0
,35.73%,,0.02523886203220195,0
,33.77%,,0.02523886203220195,0
,42.35%,,0.02523886203220195,0
,35.87%,,0.02523886203220195,0
,39.30%,,0.02523886203220195,0
,29.09%,,0.02523886203220195,0
,59.94%,,0.02523886203220195,0
,22.07%,,0.02523886203220195,0
,56.19%,,0.02523886203220195,0
,40.54%,,0.02523886203220195,0
,37.84%,,0.02523886203220195,0
